family,n_unknowns,n_pairs,mean,var,mad05,range
X,16,8,0.4775390625,0.0014867782592773438,0.0380859375,0.140625
X,16,8,0.4609375,0.0019989013671875,0.04296875,0.1328125
X,16,8,0.4521484375,0.0005712509155273438,0.0478515625,0.0625
X,16,8,0.4716796875,0.0013723373413085938,0.0361328125,0.1015625
X,16,8,0.490234375,0.001155853271484375,0.0234375,0.09375
X,16,8,0.474609375,0.001003265380859375,0.033203125,0.0859375
X,16,8,0.4521484375,0.006674766540527344,0.0693359375,0.2421875
X,16,8,0.4375,0.0016021728515625,0.0625,0.1171875
X,16,8,0.4365234375,0.006079673767089844,0.0791015625,0.2734375
X,16,8,0.4775390625,0.0015935897827148438,0.0380859375,0.1328125
X,16,8,0.4697265625,0.0028142929077148438,0.0537109375,0.1796875
X,16,8,0.4482421875,0.004698753356933594,0.0517578125,0.2109375
X,16,8,0.4443359375,0.003943443298339844,0.0712890625,0.203125
X,16,8,0.466796875,0.002529144287109375,0.041015625,0.171875
X,16,8,0.4677734375,0.0011968612670898438,0.0400390625,0.09375
X,16,8,0.48828125,0.0015716552734375,0.03515625,0.1171875
X,16,8,0.46484375,0.0010528564453125,0.037109375,0.1015625
X,16,8,0.498046875,0.001125335693359375,0.0234375,0.125
X,16,8,0.4775390625,0.0015020370483398438,0.0361328125,0.125
X,16,8,0.4765625,0.0007781982421875,0.02734375,0.078125
X,16,8,0.4619140625,0.0009984970092773438,0.0419921875,0.1015625
X,16,8,0.4765625,0.0009765625,0.03125,0.09375
X,16,8,0.46875,0.001251220703125,0.0390625,0.1015625
X,16,8,0.4501953125,0.0031881332397460938,0.0712890625,0.1953125
X,16,8,0.4541015625,0.0016088485717773438,0.0537109375,0.125
X,16,8,0.46875,0.001220703125,0.041015625,0.109375
X,16,8,0.447265625,0.001949310302734375,0.05859375,0.1328125
X,16,8,0.4619140625,0.0014257431030273438,0.0400390625,0.1171875
X,16,8,0.4697265625,0.0021123886108398438,0.0380859375,0.1484375
X,16,8,0.4453125,0.001190185546875,0.0546875,0.109375
X,16,8,0.48046875,0.001129150390625,0.03125,0.09375
X,16,8,0.478515625,0.002285003662109375,0.04296875,0.15625
X,16,8,0.4677734375,0.00038814544677734375,0.0322265625,0.0625
X,16,8,0.4697265625,0.0022649765014648438,0.0517578125,0.15625
X,16,8,0.46484375,0.001739501953125,0.048828125,0.125
X,16,8,0.4443359375,0.004309654235839844,0.0556640625,0.2109375
X,16,8,0.4833984375,0.0007390975952148438,0.0224609375,0.1015625
X,16,8,0.4853515625,0.0009374618530273438,0.0283203125,0.0859375
X,16,8,0.46875,0.0007171630859375,0.033203125,0.078125
X,16,8,0.44921875,0.0045623779296875,0.05078125,0.2109375
X,16,8,0.4775390625,0.0006322860717773438,0.0302734375,0.09375
X,16,8,0.44140625,0.0020599365234375,0.05859375,0.109375
X,16,8,0.4365234375,0.0029058456420898438,0.0712890625,0.1484375
X,16,8,0.466796875,0.001750946044921875,0.041015625,0.140625
X,16,8,0.4677734375,0.0030431747436523438,0.0615234375,0.1640625
X,16,8,0.4345703125,0.0034627914428710938,0.0654296875,0.2109375
X,16,8,0.46875,0.002349853515625,0.04296875,0.1640625
X,16,8,0.4833984375,0.0013189315795898438,0.0361328125,0.09375
X,16,8,0.4609375,0.0017852783203125,0.052734375,0.1171875
X,16,8,0.4375,0.0005950927734375,0.0625,0.078125
X,16,8,0.48828125,0.0012054443359375,0.033203125,0.0859375
X,16,8,0.46484375,0.0025634765625,0.05078125,0.171875
X,16,8,0.45703125,0.002044677734375,0.0546875,0.140625
X,16,8,0.47265625,0.0014495849609375,0.0390625,0.1171875
X,16,8,0.412109375,0.001079559326171875,0.087890625,0.1015625
X,16,8,0.4375,0.0013427734375,0.064453125,0.125
X,16,8,0.4716796875,0.0017690658569335938,0.0380859375,0.1484375
X,16,8,0.4609375,0.0007781982421875,0.0390625,0.0703125
X,16,8,0.470703125,0.001720428466796875,0.037109375,0.140625
X,16,8,0.455078125,0.005489349365234375,0.05078125,0.234375
X,16,8,0.4482421875,0.0027303695678710938,0.0595703125,0.1640625
X,16,8,0.484375,0.000701904296875,0.0234375,0.09375
X,16,8,0.4619140625,0.007025718688964844,0.0654296875,0.296875
X,16,8,0.4912109375,0.0035009384155273438,0.0517578125,0.15625
X,16,8,0.4443359375,0.005286216735839844,0.0615234375,0.2265625
X,16,8,0.46484375,0.0007171630859375,0.037109375,0.078125
X,16,8,0.4814453125,0.0021963119506835938,0.0341796875,0.1796875
X,16,8,0.4970703125,0.0028219223022460938,0.0458984375,0.1484375
X,16,8,0.4619140625,0.0010747909545898438,0.0458984375,0.09375
X,16,8,0.46875,0.0021820068359375,0.046875,0.1484375
X,16,8,0.4892578125,0.0005331039428710938,0.0224609375,0.0625
X,16,8,0.482421875,0.000469207763671875,0.01953125,0.0703125
X,16,8,0.4931640625,0.0014562606811523438,0.0341796875,0.125
Z,20,10,0.48046875,0.2190704345703125,0.46796875,0.953125
Z,20,10,0.58125,0.20494628906249995,0.459375,0.9765625
Z,20,10,0.29375,0.17492919921875,0.465625,0.953125
Z,20,10,0.49140625,0.2252618408203125,0.47421875,0.984375
Z,20,10,0.48046875,0.2220489501953125,0.47109375,0.9609375
Z,20,10,0.57734375,0.2122247314453125,0.46640625,0.984375
Z,20,10,0.58671875,0.21483703613281252,0.47109375,0.984375
Z,20,10,0.39296875,0.21243957519531245,0.47265625,0.9765625
Z,20,10,0.39375,0.20738769531249995,0.4671875,0.9609375
Z,20,10,0.38984375,0.21907287597656247,0.48046875,0.984375
Z,20,10,0.39453125,0.2041168212890625,0.46328125,0.9609375
Z,20,10,0.578125,0.2054931640625,0.459375,0.9765625
Z,20,10,0.67109375,0.1800347900390625,0.45703125,0.9609375
Z,20,10,0.29765625,0.17174621582031252,0.46015625,0.953125
Z,20,10,0.66328125,0.1874444580078125,0.46171875,0.984375
Z,20,10,0.48203125,0.21494201660156248,0.46328125,0.9609375
Z,20,10,0.6703125,0.17520507812500002,0.4515625,0.953125
Z,20,10,0.478125,0.2071630859375,0.4546875,0.953125
Z,20,10,0.671875,0.1795166015625,0.45625,0.984375
Z,20,10,0.58359375,0.2079718017578125,0.46328125,0.9765625
Z,20,10,0.29375,0.1780908203125,0.46875,0.984375
Z,20,10,0.4796875,0.2098046875,0.4578125,0.9453125
Z,20,10,0.38828125,0.20554260253906248,0.46640625,0.953125
Z,20,10,0.57734375,0.2022271728515625,0.45546875,0.96875
Z,20,10,0.484375,0.2230224609375,0.471875,0.984375
Z,20,10,0.58203125,0.2125762939453125,0.46796875,0.9765625
Z,20,10,0.2953125,0.1771826171875,0.4671875,0.953125
Z,20,10,0.6734375,0.18271240234375,0.4609375,0.9765625
Z,20,10,0.57734375,0.19778381347656251,0.45078125,0.9453125
Z,20,10,0.48125,0.21281982421875,0.4609375,0.953125
Z,20,10,0.48359375,0.2136651611328125,0.46171875,0.984375
Z,20,10,0.30234375,0.18914855957031249,0.47734375,0.984375
Z,20,10,0.490625,0.21716064453125,0.465625,0.9765625
Z,20,10,0.48828125,0.2222198486328125,0.47109375,0.984375
Z,20,10,0.20390625,0.1363092041015625,0.47265625,0.953125
Z,20,10,0.29921875,0.1779302978515625,0.46640625,0.953125
Z,20,10,0.31015625,0.1890753173828125,0.47421875,0.984375
Z,20,10,0.3875,0.20494628906250006,0.465625,0.9609375
Z,20,10,0.4015625,0.19881835937499998,0.45625,0.953125
Z,20,10,0.39375,0.20322509765624996,0.4625,0.9609375
Z,20,10,0.39765625,0.20896545410156248,0.46796875,0.96875
Z,20,10,0.4875,0.208583984375,0.45625,0.9765625
Z,20,10,0.3953125,0.2062646484375,0.465625,0.9609375
Z,20,10,0.575,0.20320068359375001,0.45625,0.9765625
Z,20,10,0.49375,0.21714843749999999,0.465625,0.984375
Z,20,10,0.47890625,0.2063848876953125,0.45390625,0.9453125
Z,20,10,0.66484375,0.18676086425781252,0.46171875,0.984375
Z,20,10,0.39140625,0.20629211425781252,0.46640625,0.9609375
Z,20,10,0.67265625,0.1851373291015625,0.46328125,0.9609375
Z,20,10,0.5796875,0.21095947265624998,0.465625,0.96875
Z,20,10,0.3890625,0.20372070312499999,0.4640625,0.953125
Z,20,10,0.76015625,0.14459289550781249,0.46015625,0.9609375
Z,20,10,0.20078125,0.1434698486328125,0.48203125,0.9765625
Z,20,10,0.3109375,0.18139404296875,0.465625,0.984375
Z,20,10,0.49140625,0.21508117675781252,0.46328125,0.9765625
Z,20,10,0.39296875,0.2052252197265625,0.46484375,0.96875
Z,20,10,0.48828125,0.2266021728515625,0.47578125,0.984375
Z,20,10,0.38671875,0.2140167236328125,0.47578125,0.9609375
Z,20,10,0.48125,0.22005859375,0.46875,0.9765625
Z,20,10,0.47734375,0.21502014160156252,0.46328125,0.9765625
Z,20,10,0.678125,0.1824560546875,0.4625,0.984375
Z,20,10,0.659375,0.18532958984374998,0.4578125,0.9765625
Z,20,10,0.22421875,0.1289923095703125,0.45234375,0.953125
Z,20,10,0.3,0.17461181640624995,0.4625,0.9609375
Z,20,10,0.3953125,0.2062890625,0.465625,0.9765625
Z,20,10,0.66796875,0.1825836181640625,0.45859375,0.953125
Z,20,10,0.38828125,0.21729797363281253,0.47890625,0.984375
Z,20,10,0.4828125,0.211435546875,0.459375,0.9609375
Z,20,10,0.48828125,0.2178863525390625,0.46640625,0.984375
Z,20,10,0.58046875,0.2116827392578125,0.46640625,0.984375
Z,20,10,0.58046875,0.20596984863281248,0.46015625,0.984375
Z,20,10,0.3921875,0.20568603515625,0.465625,0.953125
Z,20,10,0.57421875,0.2169097900390625,0.47109375,0.96875
Z,20,10,0.7625,0.13803955078125002,0.4546875,0.9375
Z,20,10,0.49140625,0.2132989501953125,0.46171875,0.9453125
Z,20,10,0.57578125,0.20965637207031249,0.46328125,0.9765625
Z,20,10,0.49140625,0.2080133056640625,0.45546875,0.96875
Z,20,10,0.7671875,0.13263916015625,0.4515625,0.9375
Z,20,10,0.66875,0.187587890625,0.4640625,0.984375
Z,20,10,0.49296875,0.2149224853515625,0.46328125,0.9765625
Z,20,10,0.39296875,0.21530822753906248,0.47578125,0.9765625
Z,20,10,0.57734375,0.2106378173828125,0.46484375,0.9765625
Z,20,10,0.4875,0.22142578125,0.4703125,0.984375
Z,20,10,0.671875,0.186181640625,0.4640625,0.9609375
Z,20,10,0.46953125,0.20620666503906246,0.45390625,0.9375
Z,20,10,0.30703125,0.18515686035156248,0.47109375,0.96875
Z,20,10,0.490625,0.21279052734375004,0.4609375,0.9609375
Z,20,10,0.48125,0.2112939453125,0.459375,0.9609375
Z,20,10,0.671875,0.1805908203125,0.4578125,0.984375
Z,20,10,0.403125,0.21202636718750006,0.4703125,0.9765625
Z,20,10,0.4890625,0.20704589843750001,0.4546875,0.9609375
Z,20,10,0.2109375,0.1440185546875,0.4765625,0.984375
Z,20,10,0.3953125,0.20487304687500002,0.4640625,0.96875
Z,20,10,0.67109375,0.1829278564453125,0.46015625,0.96875
Z,20,10,0.4890625,0.23325439453125002,0.4828125,0.984375
Z,20,10,0.75703125,0.1403863525390625,0.45390625,0.9453125
Z,20,10,0.48515625,0.2094171142578125,0.45703125,0.984375
Z,20,10,0.57734375,0.21337219238281252,0.46796875,0.9609375
Z,20,10,0.66640625,0.18046936035156252,0.45546875,0.9609375
Z,20,10,0.3921875,0.21736816406249998,0.478125,0.984375
Z,20,10,0.571875,0.20784667968749998,0.4609375,0.953125
Z,20,10,0.48671875,0.21359924316406254,0.46171875,0.984375
Z,20,10,0.29375,0.17500244140625001,0.465625,0.9453125
Z,20,10,0.76484375,0.1391168212890625,0.45703125,0.984375
Z,20,10,0.39296875,0.20648254394531249,0.46640625,0.9453125
Z,20,10,0.66796875,0.1913360595703125,0.46796875,0.9765625
Z,20,10,0.29609375,0.1838189697265625,0.47421875,0.96875
Z,20,10,0.7640625,0.138876953125,0.45625,0.984375
Z,20,10,0.671875,0.17628173828125,0.453125,0.984375
Z,20,10,0.3046875,0.18328857421875,0.4703125,0.9609375
Z,20,10,0.48125,0.22304931640624998,0.471875,0.9765625
Z,20,10,0.76328125,0.1457647705078125,0.46328125,0.984375
Z,20,10,0.39453125,0.2038604736328125,0.46328125,0.953125
Z,20,10,0.30078125,0.1887359619140625,0.47734375,0.984375
Z,20,10,0.4859375,0.2127783203125,0.4609375,0.9609375
Z,20,10,0.39296875,0.2025274658203125,0.46171875,0.9609375
Z,20,10,0.4890625,0.21412597656250001,0.4625,0.9609375
Z,20,10,0.6796875,0.18197021484375,0.4625,0.9609375
Z,20,10,0.57265625,0.21435607910156249,0.46796875,0.984375
Z,20,10,0.59140625,0.2010626220703125,0.45703125,0.984375
Z,20,10,0.2890625,0.18756103515625,0.48125,0.9609375
Z,20,10,0.39375,0.20025878906249997,0.459375,0.9609375
Z,20,10,0.5703125,0.210986328125,0.4640625,0.953125
Z,20,10,0.66796875,0.1887603759765625,0.46484375,0.984375
Z,20,10,0.303125,0.17717041015624999,0.4640625,0.984375
Z,20,10,0.7703125,0.1397607421875,0.4609375,0.9765625
Z,20,10,0.40234375,0.2026641845703125,0.46015625,0.9765625
Z,20,10,0.303125,0.17431396484375,0.4609375,0.9453125
Z,20,10,0.57578125,0.21374572753906249,0.46796875,0.9765625
Z,20,10,0.39140625,0.21495910644531255,0.47578125,0.9765625
Z,20,10,0.66796875,0.1770050048828125,0.45234375,0.9765625
Z,20,10,0.57109375,0.2160089111328125,0.46953125,0.9609375
Z,20,10,0.7625,0.13562255859375,0.4515625,0.9765625
Z,20,10,0.4828125,0.21427978515624999,0.4625,0.9765625
Z,20,10,0.3,0.18601318359375,0.475,0.9765625
Z,20,10,0.49765625,0.22204650878906249,0.47109375,0.96875
Z,20,10,0.4015625,0.20486083984374998,0.4625,0.984375
Z,20,10,0.290625,0.178232421875,0.4703125,0.9609375
Z,20,10,0.48359375,0.21630187988281252,0.46484375,0.953125
Z,20,10,0.4875,0.22297607421875001,0.471875,0.9765625
Z,20,10,0.66015625,0.1841217041015625,0.45703125,0.9765625
Z,20,10,0.39140625,0.20787902832031255,0.46796875,0.9765625
Z,20,10,0.48671875,0.22208312988281254,0.47109375,0.9765625
Z,20,10,0.5796875,0.19541992187499999,0.4484375,0.96875
Z,20,10,0.56953125,0.21646057128906251,0.46953125,0.9765625
Z,20,10,0.478125,0.20998291015624998,0.4578125,0.9609375
Z,20,10,0.9578125,0.00038085937499999996,0.4578125,0.0703125
Z,20,10,0.67265625,0.17803283691406252,0.45546875,0.9609375
Z,20,10,0.39765625,0.21169982910156246,0.47109375,0.96875
Z,20,10,0.58125,0.20194335937500002,0.45625,0.953125
Z,20,10,0.5796875,0.20668701171874998,0.4609375,0.9609375
Z,20,10,0.4875,0.23169189453125,0.48125,0.984375
Z,20,10,0.490625,0.22133544921874998,0.4703125,0.984375
Z,20,10,0.4828125,0.22001708984374999,0.46875,0.984375
Z,20,10,0.38671875,0.2096710205078125,0.47109375,0.9609375
Z,20,10,0.66875,0.18467041015625,0.4609375,0.984375
Z,20,10,0.21875,0.13353271484375,0.4609375,0.9453125
Z,20,10,0.68046875,0.1768975830078125,0.45703125,0.953125
Z,20,10,0.85859375,0.07210021972656251,0.44765625,0.9296875
Z,20,10,0.38515625,0.2078497314453125,0.46953125,0.953125
Z,20,10,0.47578125,0.2121148681640625,0.46015625,0.953125
Z,20,10,0.66328125,0.18868957519531251,0.46328125,0.9609375
Z,20,10,0.48203125,0.2209112548828125,0.46953125,0.984375
Z,20,10,0.4828125,0.22294677734374999,0.471875,0.984375
Z,20,10,0.47578125,0.21773010253906247,0.46640625,0.9609375
Z,20,10,0.684375,0.17151123046875,0.453125,0.9375
Z,20,10,0.4890625,0.21997314453125,0.46875,0.984375
Z,20,10,0.30234375,0.18029846191406249,0.46796875,0.9609375
Z,20,10,0.2984375,0.175595703125,0.4640625,0.9609375
Z,20,10,0.765625,0.13643798828125,0.4546875,0.96875
Z,20,10,0.56484375,0.2002203369140625,0.45078125,0.9609375
Z,20,10,0.66875,0.1844140625,0.4609375,0.9609375
Z,20,10,0.30234375,0.18182434082031249,0.46953125,0.953125
Z,20,10,0.303125,0.18431152343749999,0.471875,0.9765625
Z,20,10,0.77265625,0.14215637207031248,0.46484375,0.9765625
Z,20,10,0.575,0.20910888671875,0.4625,0.984375
Z,20,10,0.39453125,0.2039581298828125,0.46328125,0.953125
Z,20,10,0.678125,0.18820556640625002,0.46875,0.96875
Z,20,10,0.29609375,0.18969055175781252,0.48046875,0.984375
Z,20,10,0.39609375,0.2130621337890625,0.47265625,0.984375
Z,20,10,0.5890625,0.21823974609375002,0.475,0.984375
Z,20,10,0.76796875,0.13432678222656252,0.45390625,0.9375
Z,20,10,0.5,0.20980224609375,0.4578125,0.96875
Z,20,10,0.38359375,0.21335998535156256,0.47578125,0.9609375
Z,20,10,0.6734375,0.19159912109375,0.4703125,0.984375
Z,20,10,0.296875,0.19063720703125,0.48125,0.984375
Z,20,10,0.38203125,0.20726867675781246,0.46953125,0.953125
Z,20,10,0.39140625,0.2076470947265625,0.46796875,0.953125
Z,20,10,0.58515625,0.2006646728515625,0.45546875,0.9765625
Z,20,10,0.478125,0.21860107421875,0.4671875,0.9765625
Z,20,10,0.67734375,0.1878790283203125,0.46796875,0.984375
Z,20,10,0.484375,0.22420654296875,0.4734375,0.9609375
Z,20,10,0.39375,0.20168701171874998,0.4609375,0.953125
Z,20,10,0.67578125,0.1870269775390625,0.46640625,0.984375
Z,20,10,0.48203125,0.2220343017578125,0.47109375,0.9609375
Z,20,10,0.30546875,0.18456359863281252,0.47109375,0.984375
Z,20,10,0.48984375,0.20781311035156252,0.45546875,0.9609375
Z,20,10,0.29375,0.18803955078125006,0.4796875,0.984375
Z,20,10,0.29453125,0.1875616455078125,0.47890625,0.9609375
Z,20,10,0.66953125,0.18925842285156252,0.46640625,0.9765625
Z,20,10,0.4890625,0.21559082031250001,0.4640625,0.953125
Z,20,10,0.57109375,0.21019836425781246,0.46328125,0.953125
Z,20,10,0.29375,0.18652587890625003,0.478125,0.9609375
Z,20,10,0.57265625,0.21289123535156249,0.46640625,0.9609375
Z,20,10,0.50078125,0.21373840332031252,0.46171875,0.9765625
Z,20,10,0.3921875,0.18886474609374998,0.446875,0.9453125
Z,20,10,0.3953125,0.20501953125000005,0.4640625,0.9765625
Z,20,10,0.58359375,0.2065924072265625,0.46171875,0.9609375
Z,20,10,0.48359375,0.21914611816406251,0.46796875,0.953125
Z,20,10,0.6671875,0.17925048828125,0.4546875,0.953125
Z,20,10,0.5765625,0.21430419921875,0.46875,0.9765625
Z,20,10,0.4921875,0.221435546875,0.4703125,0.9765625
Z,20,10,0.20625,0.13828369140625,0.4734375,0.9609375
Z,20,10,0.4875,0.21855712890625,0.4671875,0.984375
Z,20,10,0.3046875,0.1780029296875,0.4640625,0.9765625
Z,20,10,0.30546875,0.18457580566406254,0.47109375,0.984375
Z,20,10,0.575,0.20301757812500001,0.45625,0.9609375
Z,20,10,0.48671875,0.21772521972656253,0.46640625,0.96875
Z,20,10,0.39453125,0.1954620361328125,0.45390625,0.9609375
Z,20,10,0.2953125,0.17846435546875,0.46875,0.9609375
Z,20,10,0.5921875,0.20419677734375,0.4609375,0.953125
Z,20,10,0.38515625,0.2166998291015625,0.47890625,0.9765625
Z,20,10,0.58046875,0.20731262207031248,0.46171875,0.984375
Z,20,10,0.675,0.18661132812499998,0.465625,0.984375
Z,20,10,0.5796875,0.21967529296875,0.475,0.984375
Z,20,10,0.76875,0.1392236328125,0.459375,0.984375
Z,20,10,0.66796875,0.1812408447265625,0.45703125,0.9609375
Z,20,10,0.396875,0.21834472656249998,0.478125,0.984375
Z,20,10,0.28828125,0.18084045410156246,0.47421875,0.9609375
Z,20,10,0.59296875,0.2105279541015625,0.46796875,0.9765625
Z,20,10,0.484375,0.2171142578125,0.465625,0.9609375
Z,20,10,0.6703125,0.18703369140624998,0.4640625,0.984375
Z,20,10,0.484375,0.21427001953125,0.4625,0.9609375
Z,20,10,0.2921875,0.1828759765625,0.475,0.953125
Z,20,10,0.39375,0.21040283203124996,0.4703125,0.96875
Z,20,10,0.57109375,0.20742736816406251,0.46015625,0.9609375
Z,20,10,0.396875,0.21243652343750002,0.471875,0.9765625
Z,20,10,0.49375,0.21995605468749999,0.46875,0.9765625
Z,20,10,0.5828125,0.19731689453124998,0.4515625,0.9375
Z,20,10,0.57578125,0.2079351806640625,0.46171875,0.9609375
Z,20,10,0.48984375,0.21777404785156249,0.46640625,0.96875
Z,20,10,0.4921875,0.21834716796875,0.4671875,0.9609375
Z,20,10,0.4953125,0.22877441406250001,0.478125,0.984375
Z,20,10,0.49140625,0.22368713378906252,0.47265625,0.984375
Z,20,10,0.4859375,0.21137451171875,0.459375,0.9609375
Z,20,10,0.48984375,0.22666076660156248,0.47578125,0.984375
Z,20,10,0.49453125,0.22646545410156255,0.47578125,0.9765625
Z,20,10,0.47421875,0.2135748291015625,0.46171875,0.953125
Z,20,10,0.5734375,0.21191650390624997,0.465625,0.9609375
Z,20,10,0.40234375,0.2040802001953125,0.46171875,0.9609375
Z,20,10,0.47890625,0.21639465332031255,0.46484375,0.96875
Z,20,10,0.4796875,0.21854492187500002,0.4671875,0.9609375
Z,20,10,0.58046875,0.2057135009765625,0.46015625,0.9765625
Z,20,10,0.296875,0.1835205078125,0.4734375,0.9765625
Z,20,10,0.5796875,0.1994482421875,0.453125,0.953125
Z,20,10,0.5859375,0.2156982421875,0.471875,0.984375
Z,20,10,0.5890625,0.20364013671874998,0.459375,0.984375
Z,20,10,0.58515625,0.1976617431640625,0.45234375,0.9453125
Z,20,10,0.4953125,0.2200341796875,0.46875,0.984375
Z,20,10,0.1984375,0.14253173828125,0.4828125,0.9609375
Z,20,10,0.2953125,0.18998779296874999,0.48125,0.9765625
Z,20,10,0.7609375,0.14062744140625,0.45625,0.9765625
Z,20,10,0.48515625,0.22225891113281251,0.47109375,0.984375
Z,20,10,0.7703125,0.1382958984375,0.459375,0.9765625
Z,20,10,0.48515625,0.2090875244140625,0.45703125,0.953125
Z,20,10,0.2921875,0.18301025390624998,0.475,0.953125
Z,20,10,0.68046875,0.16940246582031251,0.44921875,0.9375
Z,20,10,0.3015625,0.1864892578125,0.475,0.96875
Z,20,10,0.5796875,0.20937255859374998,0.4640625,0.96875
Z,20,10,0.30234375,0.17908996582031247,0.46640625,0.953125
Z,20,10,0.4828125,0.2172216796875,0.465625,0.984375
Z,20,10,0.48828125,0.2147857666015625,0.46328125,0.953125
Z,20,10,0.76640625,0.1413018798828125,0.46015625,0.984375
Z,20,10,0.5875,0.21239990234375003,0.46875,0.984375
Z,20,10,0.3921875,0.2144873046875,0.475,0.9765625
Z,20,10,0.49375,0.23338378906249999,0.4828125,0.984375
Z,20,10,0.575,0.21765380859375,0.471875,0.984375
Z,20,10,0.5796875,0.21396240234375,0.46875,0.984375
Z,20,10,0.4875,0.22019287109375002,0.46875,0.984375
Z,20,10,0.39375,0.21477294921874995,0.475,0.9765625
Z,20,10,0.5796875,0.21106933593750005,0.465625,0.9765625
Z,20,10,0.578125,0.21112060546875,0.465625,0.9765625
Z,20,10,0.396875,0.20531982421875,0.4640625,0.9609375
Z,20,10,0.48359375,0.21218811035156251,0.46015625,0.96875
Z,20,10,0.8546875,0.07549072265625001,0.4484375,0.9296875
Z,20,10,0.30390625,0.18396545410156245,0.47109375,0.9765625
Z,20,10,0.4875,0.222890625,0.471875,0.984375
Z,20,10,0.30078125,0.1828521728515625,0.47109375,0.984375
Z,20,10,0.2921875,0.18755126953124995,0.4796875,0.984375
Z,20,10,0.390625,0.20274658203125,0.4625,0.9453125
Z,20,10,0.48828125,0.2192413330078125,0.46796875,0.9765625
Z,20,10,0.56484375,0.20700744628906254,0.45859375,0.953125
Z,20,10,0.659375,0.1836572265625,0.45625,0.9609375
Z,20,10,0.75859375,0.1339898681640625,0.44765625,0.953125
Z,20,10,0.48828125,0.2152008056640625,0.46328125,0.9765625
Z,20,10,0.57890625,0.19867492675781245,0.45234375,0.9453125
Z,20,10,0.4890625,0.21419921874999998,0.4625,0.9609375
Z,20,10,0.3953125,0.20909667968750006,0.46875,0.9609375
Z,20,10,0.3921875,0.20304931640624999,0.4625,0.984375
Z,20,10,0.675,0.1792626953125,0.4578125,0.96875
Z,20,10,0.3078125,0.18016601562499995,0.465625,0.96875
Z,20,10,0.38671875,0.2026275634765625,0.46328125,0.953125
Z,20,10,0.68046875,0.18101135253906248,0.46171875,0.984375
Z,20,10,0.3921875,0.1999853515625,0.459375,0.9453125
Z,20,10,0.48359375,0.2295098876953125,0.47890625,0.9765625
Z,20,10,0.571875,0.20654052734375,0.459375,0.9609375
Z,20,10,0.48671875,0.21342834472656252,0.46171875,0.953125
Z,20,10,0.40546875,0.20452209472656246,0.46171875,0.9609375
Z,20,10,0.4734375,0.21986328125000001,0.46875,0.9609375
Z,20,10,0.3140625,0.18387207031250002,0.4671875,0.9765625
Z,20,10,0.6796875,0.17918701171875,0.459375,0.984375
Z,20,10,0.490625,0.21421874999999999,0.4625,0.9765625
Z,20,10,0.48203125,0.22210754394531249,0.47109375,0.9765625
Z,20,10,0.48984375,0.21049865722656252,0.45859375,0.9609375
Z,20,10,0.1984375,0.12978759765625,0.46875,0.921875
Z,20,10,0.7703125,0.13686767578125,0.4578125,0.96875
Z,20,10,0.2,0.1404443359375,0.4796875,0.953125
Z,20,10,0.57890625,0.2163140869140625,0.47109375,0.984375
Z,20,10,0.48125,0.2214013671875,0.4703125,0.9765625
Z,20,10,0.390625,0.20396728515625,0.4640625,0.9609375
Z,20,10,0.3953125,0.20780273437500005,0.4671875,0.9609375
Z,20,10,0.57734375,0.2092706298828125,0.46328125,0.9765625
Z,20,10,0.4875,0.22145019531250001,0.4703125,0.984375
Z,20,10,0.57578125,0.21811584472656248,0.47265625,0.9765625
Z,20,10,0.39921875,0.20366760253906252,0.46171875,0.953125
Z,20,10,0.48125,0.20984130859374997,0.4578125,0.9453125
Z,20,10,0.49296875,0.22378479003906251,0.47265625,0.9765625
Z,20,10,0.203125,0.13531494140625,0.471875,0.9609375
Z,20,10,0.58125,0.19751220703125,0.4515625,0.9453125
Z,20,10,0.4859375,0.20701660156249999,0.4546875,0.953125
Z,20,10,0.3921875,0.20430664062499998,0.4640625,0.9609375
Z,20,10,0.30234375,0.1805181884765625,0.46796875,0.96875
Z,20,10,0.765625,0.1394287109375,0.4578125,0.9609375
Z,20,10,0.48671875,0.21347717285156248,0.46171875,0.9765625
Z,20,10,0.578125,0.20118408203125,0.4546875,0.953125
Z,20,10,0.49296875,0.22667785644531246,0.47578125,0.984375
Z,20,10,0.5765625,0.20865234375,0.4625,0.9765625
Z,20,10,0.3984375,0.2155517578125,0.475,0.984375
Z,20,10,0.75859375,0.1442193603515625,0.45859375,0.9765625
Z,20,10,0.3796875,0.21185546875,0.475,0.953125
Z,20,10,0.3,0.18174072265625,0.4703125,0.9609375
Z,20,10,0.58984375,0.2200347900390625,0.47734375,0.984375
Z,20,10,0.4703125,0.21412109375,0.4625,0.9609375
Z,20,10,0.48515625,0.2120538330078125,0.46015625,0.953125
Z,20,10,0.76875,0.137880859375,0.4578125,0.9765625
Z,20,10,0.4875,0.2113916015625,0.459375,0.9765625
Z,20,10,0.48359375,0.21630187988281252,0.46484375,0.9609375
Z,20,10,0.103125,0.0761328125,0.4828125,0.9296875
Z,20,10,0.4828125,0.20705322265624998,0.4546875,0.9609375
Z,20,10,0.58125,0.20178466796875,0.45625,0.953125
Z,20,10,0.5828125,0.20178466796875,0.45625,0.953125
Z,20,10,0.58515625,0.20922180175781252,0.46484375,0.984375
Z,20,10,0.86328125,0.0814239501953125,0.46171875,0.96875
Z,20,10,0.490625,0.2115576171875,0.459375,0.984375
